battery_count,battery_power_mw,battery_energy_mwh,usable_soc_headroom_mwh,activation_probability,mfrr_capacity_price_multiplier,stacked_total_value_eur,fcr_only_total_value_eur,delta_vs_fcr_only_eur,is_mfrr_worthwhile,stacked_local_savings_eur,stacked_local_savings_pct,stacked_fcr_revenue_eur,stacked_mfrr_capacity_revenue_eur,stacked_expected_mfrr_activation_revenue_eur,stacked_min_soc_mwh,stacked_max_soc_mwh,stacked_constraint_violation_count,stacked_savings_floor_pass,annualized_delta_eur,upfront_enablement_cost_eur,annual_operating_cost_eur,risk_buffer_eur,operating_days,confidence_factor,effective_operating_days,fixed_cost_burden_eur_per_day,target_payback_years,required_daily_delta_for_target_payback_eur,annual_net_incremental_value_eur,payback_years,payback_gap_to_target_eur_per_day
1,1.0,2.0,1.6,0.45,1.5,438.57357699033116,512.4558565153417,-73.88227952501052,false,208.64785542801565,0.10134365039087007,218.31813932547345,10.3125,1.295082236842105,0.2,1.5752532983850385,0,true,-17731.747086002524,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-24731.747086002524,,-123.88227952501052
1,1.0,2.0,1.6,0.45,1.75,431.6240242433321,512.4558565153417,-80.83183227200959,false,199.2243443476832,0.09676649808599443,212.94834765880682,18.15625,1.295082236842105,0.2,1.5752532983850385,0,true,-19399.6397452823,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-26399.6397452823,,-130.8318322720096
1,1.0,2.0,1.6,0.45,2.0,427.4548314285804,512.4558565153417,-85.00102508676127,false,194.74690887098814,0.09459173499213452,200.90792255759226,31.799999999999997,0.0,0.2,1.7109060252029042,0,true,-20400.246020822706,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-27400.246020822706,,-135.00102508676127
1,1.0,2.0,1.6,0.5,0.5,450.3907401840113,512.4558565153417,-62.06511633133039,false,217.93498042801593,0.10585455776255429,228.0167794928375,3.0,1.4389802631578945,0.2,1.5752532983850385,0,true,-14895.627919519293,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21895.62791951929,,-112.06511633133039
1,1.0,2.0,1.6,0.5,0.75,451.8907401840113,512.4558565153417,-60.56511633133039,false,217.93498042801593,0.10585455776255429,228.0167794928375,4.5,1.4389802631578945,0.2,1.5752532983850385,0,true,-14535.627919519293,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21535.62791951929,,-110.56511633133039
1,1.0,2.0,1.6,0.5,1.0,453.3907401840113,512.4558565153417,-59.06511633133039,false,217.93498042801593,0.10585455776255429,228.0167794928375,6.0,1.4389802631578945,0.2,1.5752532983850385,0,true,-14175.627919519293,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21175.62791951929,,-109.06511633133039
1,1.0,2.0,1.6,0.5,1.25,454.8907401840113,512.4558565153417,-57.56511633133039,false,217.93498042801593,0.10585455776255429,228.0167794928375,7.5,1.4389802631578945,0.2,1.5752532983850385,0,true,-13815.627919519293,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-20815.62791951929,,-107.56511633133039
1,1.0,2.0,1.6,0.5,1.5,456.3907401840113,512.4558565153417,-56.06511633133039,false,217.93498042801593,0.10585455776255429,228.0167794928375,9.0,1.4389802631578945,0.2,1.5752532983850385,0,true,-13455.627919519293,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-20455.62791951929,,-106.06511633133039
1,1.0,2.0,1.6,0.5,1.75,448.1753806503085,512.4558565153417,-64.28047586503317,false,207.46441256097978,0.10076883297935907,222.64698782617086,16.625,1.4389802631578945,0.2,1.5752532983850385,0,true,-15427.31420760796,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22427.31420760796,,-114.28047586503317
1,1.0,2.0,1.6,0.5,2.0,443.46230106270355,512.4558565153417,-68.99355545263813,false,202.80573833774724,0.0985060392842323,210.6065627249563,30.049999999999997,0.0,0.2,1.6714323409923781,0,true,-16558.45330863315,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23558.45330863315,,-118.99355545263813
1,1.0,2.0,1.6,0.55,0.5,439.2725132103269,512.4558565153417,-73.18334330501477,false,206.67285542801574,0.10038436083042207,228.0167794928375,3.0,1.5828782894736841,0.2,1.5752532983850385,0,true,-17564.002393203547,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-24564.002393203547,,-123.18334330501477
1,1.0,2.0,1.6,0.55,0.75,440.7725132103269,512.4558565153417,-71.68334330501477,false,206.67285542801574,0.10038436083042207,228.0167794928375,4.5,1.5828782894736841,0.2,1.5752532983850385,0,true,-17204.002393203547,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-24204.002393203547,,-121.68334330501477
1,1.0,2.0,1.6,0.55,1.0,442.2725132103269,512.4558565153417,-70.18334330501477,false,206.67285542801574,0.10038436083042207,228.0167794928375,6.0,1.5828782894736841,0.2,1.5752532983850385,0,true,-16844.002393203547,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23844.002393203547,,-120.18334330501477
1,1.0,2.0,1.6,0.55,1.25,443.7725132103269,512.4558565153417,-68.68334330501477,false,206.67285542801574,0.10038436083042207,228.0167794928375,7.5,1.5828782894736841,0.2,1.5752532983850385,0,true,-16484.002393203547,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23484.002393203547,,-118.68334330501477
1,1.0,2.0,1.6,0.55,1.5,445.2725132103269,512.4558565153417,-67.18334330501477,false,206.67285542801574,0.10038436083042207,228.0167794928375,9.0,1.5828782894736841,0.2,1.5752532983850385,0,true,-16124.002393203546,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23124.002393203547,,-117.18334330501477
1,1.0,2.0,1.6,0.55,1.75,436.0100968899209,512.4558565153417,-76.4457596254208,false,195.15523077427633,0.09479006356890751,222.64698782617086,16.625,1.5828782894736841,0.2,1.5752532983850385,0,true,-18346.982310100993,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-25346.982310100993,,-126.4457596254208
1,1.0,2.0,1.6,0.55,2.0,430.9718805294626,512.4558565153417,-81.48397598587906,false,190.31531780450632,0.09243923927251387,210.6065627249563,30.049999999999997,0.0,0.2,1.6319586567818516,0,true,-19556.15423661097,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-26556.15423661097,,-131.48397598587906
1,1.0,2.0,1.6,0.6,0.5,447.05804720155515,512.4558565153417,-65.39780931378652,false,215.49760542801596,0.10467068515880895,227.27116545774976,2.5625,1.7267763157894733,0.2,1.5752532983850385,0,true,-15695.474235308766,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22695.474235308764,,-115.39780931378652
1,1.0,2.0,1.6,0.6,0.75,448.33929720155515,512.4558565153417,-64.11655931378652,false,215.49760542801596,0.10467068515880895,227.27116545774976,3.84375,1.7267763157894733,0.2,1.5752532983850385,0,true,-15387.974235308766,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22387.974235308764,,-114.11655931378652
1,1.0,2.0,1.6,0.6,1.0,449.62054720155515,512.4558565153417,-62.835309313786524,false,215.49760542801596,0.10467068515880895,227.27116545774976,5.125,1.7267763157894733,0.2,1.5752532983850385,0,true,-15080.474235308766,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22080.474235308764,,-112.83530931378652
1,1.0,2.0,1.6,0.6,1.25,450.90179720155515,512.4558565153417,-61.554059313786524,false,215.49760542801596,0.10467068515880895,227.27116545774976,6.40625,1.7267763157894733,0.2,1.5752532983850385,0,true,-14772.974235308766,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21772.974235308764,,-111.55405931378652
1,1.0,2.0,1.6,0.6,1.5,452.18304720155515,512.4558565153417,-60.272809313786524,false,215.49760542801596,0.10467068515880895,227.27116545774976,7.6875,1.7267763157894733,0.2,1.5752532983850385,0,true,-14465.474235308766,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21465.474235308764,,-110.27280931378652
1,1.0,2.0,1.6,0.6,1.75,441.65482409444496,512.4558565153417,-70.80103242089672,false,202.9329239875724,0.09856781541897461,221.90137379108313,15.09375,1.7267763157894733,0.2,1.5752532983850385,0,true,-16992.247781015212,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23992.247781015212,,-120.80103242089672
1,1.0,2.0,1.6,0.6,2.0,418.4814599962217,512.4558565153417,-93.97439651911998,false,177.8248972712654,0.08637243926079542,210.6065627249563,30.049999999999997,0.0,0.2,1.5924849725713255,0,true,-22553.855164588793,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-29553.855164588793,,-143.97439651911998
1,1.0,2.0,1.6,0.65,0.5,442.61372647787084,512.4558565153417,-69.84213003747084,false,205.90938667801584,0.10001353166505335,232.27116545774976,2.5625,1.870674342105263,0.2,1.5752532983850385,0,true,-16762.111208993003,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23762.111208993003,,-119.84213003747084
1,1.0,2.0,1.6,0.65,0.75,443.89497647787084,512.4558565153417,-68.56088003747084,false,205.90938667801584,0.10001353166505335,232.27116545774976,3.84375,1.870674342105263,0.2,1.5752532983850385,0,true,-16454.611208993003,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23454.611208993003,,-118.56088003747084
1,1.0,2.0,1.6,0.65,1.0,445.17622647787084,512.4558565153417,-67.27963003747084,false,205.90938667801584,0.10001353166505335,232.27116545774976,5.125,1.870674342105263,0.2,1.5752532983850385,0,true,-16147.111208993001,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-23147.111208993003,,-117.27963003747084
1,1.0,2.0,1.6,0.65,1.25,446.45747647787084,512.4558565153417,-65.99838003747084,false,205.90938667801584,0.10001353166505335,232.27116545774976,6.40625,1.870674342105263,0.2,1.5752532983850385,0,true,-15839.611208993001,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22839.611208993003,,-115.99838003747084
1,1.0,2.0,1.6,0.65,1.5,447.73872647787084,512.4558565153417,-64.71713003747084,false,205.90938667801584,0.10001353166505335,232.27116545774976,7.6875,1.870674342105263,0.2,1.5752532983850385,0,true,-15532.111208993001,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22532.111208993003,,-114.71713003747084
1,1.0,2.0,1.6,0.65,1.75,436.1634465840574,512.4558565153417,-76.29240993128428,false,192.29764845086902,0.09340208944689966,226.90137379108313,15.09375,1.870674342105263,0.2,1.5752532983850385,0,true,-18310.178383508228,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-25310.178383508228,,-126.29240993128428
1,1.0,2.0,1.6,0.65,2.0,405.26580133247603,512.4558565153417,-107.19005518286565,false,164.60923860751973,0.07995337931619999,210.6065627249563,30.049999999999997,0.0,0.2,1.5530112883607994,0,true,-25725.613243887754,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-32725.613243887754,,-157.19005518286565
1,1.0,2.0,1.6,0.7,0.5,455.42097921909897,512.4558565153417,-57.03487729624271,false,219.75585542801582,0.10673898630856984,231.5255514226621,2.125,2.014572368421052,0.2,1.6593886919070555,0,true,-13688.37055109825,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-20688.37055109825,,-107.03487729624271
1,1.0,2.0,1.6,0.7,0.75,456.48347921909897,512.4558565153417,-55.97237729624271,false,219.75585542801582,0.10673898630856984,231.5255514226621,3.1875,2.014572368421052,0.2,1.6593886919070555,0,true,-13433.37055109825,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-20433.37055109825,,-105.97237729624271
1,1.0,2.0,1.6,0.7,1.0,457.54597921909897,512.4558565153417,-54.90987729624271,false,219.75585542801582,0.10673898630856984,231.5255514226621,4.25,2.014572368421052,0.2,1.6593886919070555,0,true,-13178.37055109825,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-20178.37055109825,,-104.90987729624271
1,1.0,2.0,1.6,0.7,1.25,458.60847921909897,512.4558565153417,-53.84737729624271,false,219.75585542801582,0.10673898630856984,231.5255514226621,5.3125,2.014572368421052,0.2,1.6593886919070555,0,true,-12923.37055109825,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-19923.37055109825,,-103.84737729624271
1,1.0,2.0,1.6,0.7,1.5,459.67097921909897,512.4558565153417,-52.78487729624271,false,219.75585542801582,0.10673898630856984,231.5255514226621,6.375,2.014572368421052,0.2,1.6593886919070555,0,true,-12668.37055109825,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-19668.37055109825,,-102.78487729624271
1,1.0,2.0,1.6,0.7,1.75,446.82989253858176,512.4558565153417,-65.62596397675992,false,205.0970604141653,0.0996189716120966,226.1557597559954,13.5625,2.014572368421052,0.2,1.6593886919070555,0,true,-15750.23135442238,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22750.23135442238,,-115.62596397675992
1,1.0,2.0,1.6,0.7,2.0,391.28271329577206,512.4558565153417,-121.17314321956962,false,150.62615057081575,0.0731615664673716,210.6065627249563,30.049999999999997,0.0,0.2,1.5135376041502728,0,true,-29081.554372696708,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-36081.55437269671,,-171.17314321956962
1,1.0,2.0,1.6,0.75,0.5,447.6505647454147,512.4558565153417,-64.80529176992695,false,211.84154292801577,0.10289487625319084,231.5255514226621,2.125,2.1584703947368418,0.2,1.6330729024333714,0,true,-15553.270024782469,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22553.27002478247,,-114.80529176992695
1,1.0,2.0,1.6,0.75,0.75,448.7130647454147,512.4558565153417,-63.74279176992695,false,211.84154292801577,0.10289487625319084,231.5255514226621,3.1875,2.1584703947368418,0.2,1.6330729024333714,0,true,-15298.270024782469,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22298.27002478247,,-113.74279176992695
1,1.0,2.0,1.6,0.75,1.0,449.7755647454147,512.4558565153417,-62.68029176992695,false,211.84154292801577,0.10289487625319084,231.5255514226621,4.25,2.1584703947368418,0.2,1.6330729024333714,0,true,-15043.270024782469,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22043.27002478247,,-112.68029176992695
1,1.0,2.0,1.6,0.75,1.25,450.8380647454147,512.4558565153417,-61.61779176992695,false,211.84154292801577,0.10289487625319084,231.5255514226621,5.3125,2.1584703947368418,0.2,1.6330729024333714,0,true,-14788.270024782469,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21788.27002478247,,-111.61779176992695
1,1.0,2.0,1.6,0.75,1.5,451.9005647454147,512.4558565153417,-60.55529176992695,false,211.84154292801577,0.10289487625319084,231.5255514226621,6.375,2.1584703947368418,0.2,1.6330729024333714,0,true,-14533.270024782469,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-21533.27002478247,,-110.55529176992695
1,1.0,2.0,1.6,0.75,1.75,437.05612130797715,512.4558565153417,-75.39973520736453,false,195.17939115724494,0.0948017986591142,226.1557597559954,13.5625,2.1584703947368418,0.2,1.6330729024333714,0,true,-18095.936449767487,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-25095.936449767487,,-125.39973520736453
1,1.0,2.0,1.6,0.75,2.0,403.95630500376393,512.4558565153417,-108.49955151157775,false,160.79535631389535,0.07810091477490808,214.86094868986856,28.299999999999997,0.0,0.2,1.5045052434257495,0,true,-26039.89236277866,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-33039.89236277866,,-158.49955151157775
2,2.0,4.0,3.2,0.0,0.5,1102.1047717606677,1101.2297717606677,0.875,true,500.02031978647756,0.2428679862192714,601.2094519741902,0.875,0.0,0.4,3.293978927636276,0,true,210.0,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6790.0,,-49.125
2,2.0,4.0,3.2,0.0,0.75,1102.5422717606677,1101.2297717606677,1.3125,true,500.02031978647756,0.2428679862192714,601.2094519741902,1.3125,0.0,0.4,3.293978927636276,0,true,315.0,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6685.0,,-48.6875
2,2.0,4.0,3.2,0.0,1.0,1102.9797717606677,1101.2297717606677,1.75,true,500.02031978647756,0.2428679862192714,601.2094519741902,1.75,0.0,0.4,3.293978927636276,0,true,420.0,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6580.0,,-48.25
2,2.0,4.0,3.2,0.0,1.25,1103.4172717606677,1101.2297717606677,2.1875,true,500.02031978647756,0.2428679862192714,601.2094519741902,2.1875,0.0,0.4,3.293978927636276,0,true,525.0,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6475.0,,-47.8125
2,2.0,4.0,3.2,0.0,1.5,1103.8547717606677,1101.2297717606677,2.625,true,500.02031978647756,0.2428679862192714,601.2094519741902,2.625,0.0,0.4,3.293978927636276,0,true,630.0,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6370.0,,-47.375
2,2.0,4.0,3.2,0.0,1.75,1105.047480094001,1101.2297717606677,3.8177083333332575,true,500.02031978647756,0.2428679862192714,595.8396603075234,9.1875,0.0,0.4,3.293978927636276,0,true,916.2499999999818,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-6083.750000000018,,-46.18229166666674
2,2.0,4.0,3.2,0.0,2.0,1107.1422877863088,1101.2297717606677,5.912516025641025,true,500.02031978647756,0.2428679862192714,564.5219679998312,42.599999999999994,0.0,0.4,3.293978927636276,0,true,1419.003846153846,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-5580.996153846154,,-44.087483974358975
2,2.0,4.0,3.2,0.05,0.5,1099.0522092606677,1101.2297717606677,-2.177562500000022,false,496.96775728647754,0.2413853070603523,601.2094519741902,0.875,0.0,0.4,3.267663138162592,0,true,-522.6150000000052,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7522.615000000005,,-52.17756250000002
2,2.0,4.0,3.2,0.05,0.75,1099.4897092606677,1101.2297717606677,-1.7400625000000218,false,496.96775728647754,0.2413853070603523,601.2094519741902,1.3125,0.0,0.4,3.267663138162592,0,true,-417.61500000000524,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7417.615000000005,,-51.74006250000002
2,2.0,4.0,3.2,0.05,1.0,1099.9272092606677,1101.2297717606677,-1.3025625000000218,false,496.96775728647754,0.2413853070603523,601.2094519741902,1.75,0.0,0.4,3.267663138162592,0,true,-312.61500000000524,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7312.615000000005,,-51.30256250000002
2,2.0,4.0,3.2,0.05,1.25,1100.3647092606677,1101.2297717606677,-0.8650625000000218,false,496.96775728647754,0.2413853070603523,601.2094519741902,2.1875,0.0,0.4,3.267663138162592,0,true,-207.61500000000524,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7207.615000000005,,-50.86506250000002
2,2.0,4.0,3.2,0.05,1.5,1100.8022092606677,1101.2297717606677,-0.42756250000002183,false,496.96775728647754,0.2413853070603523,601.2094519741902,2.625,0.0,0.4,3.267663138162592,0,true,-102.61500000000524,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7102.615000000005,,-50.42756250000002
2,2.0,4.0,3.2,0.05,1.75,1094.5199880061268,1101.2297717606677,-6.709783754540922,false,492.7886947864772,0.2393554685648028,590.592964272281,11.0075,0.13082894736842085,0.4,3.267663138162592,0,true,-1610.3481010898213,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8610.348101089821,,-56.70978375454092
2,2.0,4.0,3.2,0.05,2.0,1095.7784426282587,1101.2297717606677,-5.4513291324090005,false,486.68356978647716,0.23639011024696463,567.7840438944133,41.17999999999999,0.13082894736842085,0.4,3.215031559215223,0,true,-1308.3189917781601,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8308.31899177816,,-55.451329132409
2,2.0,4.0,3.2,0.1,0.5,1095.9996467606677,1101.2297717606677,-5.230125000000044,false,493.9151947864775,0.2399026279014332,601.2094519741902,0.875,0.0,0.4,3.2413473486889073,0,true,-1255.2300000000105,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8255.23000000001,,-55.230125000000044
2,2.0,4.0,3.2,0.1,0.75,1096.4371467606677,1101.2297717606677,-4.792625000000044,false,493.9151947864775,0.2399026279014332,601.2094519741902,1.3125,0.0,0.4,3.2413473486889073,0,true,-1150.2300000000105,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8150.2300000000105,,-54.792625000000044
2,2.0,4.0,3.2,0.1,1.0,1096.8746467606677,1101.2297717606677,-4.355125000000044,false,493.9151947864775,0.2399026279014332,601.2094519741902,1.75,0.0,0.4,3.2413473486889073,0,true,-1045.2300000000105,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8045.2300000000105,,-54.355125000000044
2,2.0,4.0,3.2,0.1,1.25,1097.3121467606677,1101.2297717606677,-3.9176250000000437,false,493.9151947864775,0.2399026279014332,601.2094519741902,2.1875,0.0,0.4,3.2413473486889073,0,true,-940.2300000000105,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7940.2300000000105,,-53.917625000000044
2,2.0,4.0,3.2,0.1,1.5,1097.7496467606677,1101.2297717606677,-3.4801250000000437,false,493.9151947864775,0.2399026279014332,601.2094519741902,2.625,0.0,0.4,3.2413473486889073,0,true,-835.2300000000105,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-7835.2300000000105,,-53.480125000000044
2,2.0,4.0,3.2,0.1,1.75,1087.419191953495,1101.2297717606677,-13.810579807172644,false,485.5570697864773,0.23584295091033447,590.592964272281,11.0075,0.2616578947368417,0.4,3.2413473486889073,0,true,-3314.5391537214346,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-10314.539153721435,,-63.810579807172644
2,2.0,4.0,3.2,0.1,2.0,1082.5725215756274,1101.2297717606677,-18.65725018504031,false,473.3468197864772,0.2299122342746581,567.7840438944133,41.17999999999999,0.2616578947368417,0.4,3.1360841907941706,0,true,-4477.740044409675,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-11477.740044409675,,-68.65725018504031
2,2.0,4.0,3.2,0.15,0.5,1092.9470842606672,1101.2297717606677,-8.28268750000052,false,490.86263228647704,0.23841994874251388,601.2094519741902,0.875,0.0,0.4,3.215031559215223,0,true,-1987.8450000001249,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8987.845000000125,,-58.28268750000052
2,2.0,4.0,3.2,0.15,0.75,1093.3845842606672,1101.2297717606677,-7.84518750000052,false,490.86263228647704,0.23841994874251388,601.2094519741902,1.3125,0.0,0.4,3.215031559215223,0,true,-1882.8450000001249,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8882.845000000125,,-57.84518750000052
2,2.0,4.0,3.2,0.15,1.0,1093.8220842606672,1101.2297717606677,-7.40768750000052,false,490.86263228647704,0.23841994874251388,601.2094519741902,1.75,0.0,0.4,3.215031559215223,0,true,-1777.8450000001249,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8777.845000000125,,-57.40768750000052
2,2.0,4.0,3.2,0.15,1.25,1094.2595842606672,1101.2297717606677,-6.97018750000052,false,490.86263228647704,0.23841994874251388,601.2094519741902,2.1875,0.0,0.4,3.215031559215223,0,true,-1672.8450000001249,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8672.845000000125,,-56.97018750000052
2,2.0,4.0,3.2,0.15,1.5,1094.6970842606672,1101.2297717606677,-6.53268750000052,false,490.86263228647704,0.23841994874251388,601.2094519741902,2.625,0.0,0.4,3.215031559215223,0,true,-1567.8450000001249,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-8567.845000000125,,-56.53268750000052
2,2.0,4.0,3.2,0.15,1.75,1080.3183959008638,1101.2297717606677,-20.91137585980391,false,478.3254447864774,0.2323304332558661,590.592964272281,11.0075,0.3924868421052626,0.4,3.215031559215223,1,true,-5018.730206352939,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-12018.730206352939,,-70.91137585980391
2,2.0,4.0,3.2,0.15,2.0,1037.5998804568414,1101.2297717606677,-63.6298913038263,false,428.24334972032284,0.20800474669266175,567.7840438944133,41.17999999999999,0.3924868421052626,0.4,3.057136822373118,1,true,-15271.173912918312,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-22271.17391291831,,-113.6298913038263
2,2.0,4.0,3.2,0.2,0.5,1089.8945217606677,1101.2297717606677,-11.335250000000087,false,487.81006978647747,0.236937269583595,601.2094519741902,0.875,0.0,0.4,3.188715769741539,0,true,-2720.460000000021,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-9720.460000000021,,-61.33525000000009
2,2.0,4.0,3.2,0.2,0.75,1090.3320217606677,1101.2297717606677,-10.897750000000087,false,487.81006978647747,0.236937269583595,601.2094519741902,1.3125,0.0,0.4,3.188715769741539,0,true,-2615.460000000021,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-9615.460000000021,,-60.89775000000009
2,2.0,4.0,3.2,0.2,1.0,1090.7695217606677,1101.2297717606677,-10.460250000000087,false,487.81006978647747,0.236937269583595,601.2094519741902,1.75,0.0,0.4,3.188715769741539,0,true,-2510.460000000021,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-9510.460000000021,,-60.46025000000009
2,2.0,4.0,3.2,0.2,1.25,1091.2070217606677,1101.2297717606677,-10.022750000000087,false,487.81006978647747,0.236937269583595,601.2094519741902,2.1875,0.0,0.4,3.188715769741539,0,true,-2405.460000000021,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-9405.460000000021,,-60.02275000000009
2,2.0,4.0,3.2,0.2,1.5,1091.6445217606677,1101.2297717606677,-9.585250000000087,false,487.81006978647747,0.236937269583595,601.2094519741902,2.625,0.0,0.4,3.188715769741539,0,true,-2300.460000000021,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-9300.460000000021,,-59.58525000000009
2,2.0,4.0,3.2,0.2,1.75,1073.2175998482319,1101.2297717606677,-28.01217191243586,false,471.09381978647707,0.22881791560139753,590.592964272281,11.0075,0.5233157894736834,0.4,3.188715769741539,1,true,-6722.9212589846065,25000.0,5000.0,2000.0,300,0.8,240.0,29.166666666666668,5.0,50.0,-13722.921258984607,,-78.01217191243586
